id,first_capture
2881893,20191206
2881894,20191213
2881895,20191215
2881896,20191207
2881897,20191213
2881898,20191206
2881899,20191207
2881920,20191207
2881921,20191206
2881922,20191213
2881923,20191212
2881924,20191210
2881925,20191206
2881926,20191212
2881927,20191210
2881928,20191213
2881929,20191207
2881930,20191206
2881931,20191206
2882808,20191113
2882809,20191113
2886082,20191206
2886083,20191208
2886084,20191206
2886085,20191208
2886086,20191209
2886087,20191206
2886088,20191208
2886089,20191209
2886090,20191206
2886091,20191208
2886092,20191209
2886093,20191206
2886094,20191209
2886095,20191209
2886106,20191207
2886107,20191207
2886108,20191119
2886109,20191119
2886110,20191207
2886111,20191207
2886112,20191207
2886113,20191207
2886114,20191207
2886115,20191119
2886116,20191207
2886117,20191119
2886118,20191119
2886119,20191119
2886120,20191207
2886121,20191207
2886122,20191207
2886123,20191207
2886124,20191207
2886125,20191119
2886126,20191207
2886127,20191207
2886128,20191207
2886129,20191207
2886130,20191119
2886131,20191207
2886132,20191119
2886133,20191207
2886135,20191207
2886138,20191207
2886141,20191119
2886502,20191208
2886503,20191208
2886504,20191208
2886505,20191208
2886506,20191208
2886507,20191208
2886508,20191208
2886509,20191208
2886510,20191208
2886511,20191208
2886512,20191121
2886513,20191121
2886514,20191208
2886515,20191208
2886516,20191208
2886517,20191208
2886518,20191208
2886527,20191117
2886534,20191117
2886537,20191117
2886539,20191117
2886540,20191117
2887099,20191212
2887100,20191213
2887101,20191212
2887102,20191213
2887103,20191215
2887104,20191213
2887105,20191215
2887106,20191215
2887107,20191207
2887108,20191207
2887109,20191213
2887110,20191210
2887111,20191213
2887112,20191212
2887113,20191212
2887114,20191207
2887115,20191207
2887116,20191210
2887117,20191213
2887118,20191207
2887119,20191210
2887120,20191207
2887121,20191215
2887122,20191207
2887123,20191215
2887124,20191206
2887125,20191215
2887126,20191213
2887127,20191206
2887128,20191215
2887129,20191215
2887130,20191210
2887131,20191212
2887132,20191210
2887133,20191212
2887134,20191212
2887135,20191206
2887136,20191206
2887137,20191213
2887138,20191215
2887139,20191215
2887140,20191213
2887141,20191210
2887142,20191215
2887143,20191215
2887144,20191206
2887220,20191215
2887233,20191208
2887240,20191215
2887241,20191211
2887243,20191208
2887245,20191215
2887948,20191211
2887950,20191211
2887951,20191211
2887952,20191211
2887953,20191211
2887954,20191211
2887955,20191211
2887956,20191211
2887957,20191211
2887958,20191211
2887980,20191211
2887983,20191211
2887984,20191211
2887985,20191211
2887986,20191211
2887987,20191211
2887988,20191211
2887989,20191211
2887990,20191211
2887991,20191211
2887992,20191211
2889718,20191210
2889720,20191209
2889732,20191209
2889738,20191206
2890153,20191212
2890154,20191212
2890155,20191212
2890156,20191111
2890157,20191212
2890158,20191212
2890159,20191212
2890160,20191212
2890161,20191212
2890162,20191205
2890163,20191212
2890164,20191214
2890165,20191205
2890168,20191206
2890169,20191215
2890170,20191212
2890171,20191208
2890172,20191210
2890173,20191214
2890174,20191208
2890175,20191208
2890309,20191116
2890310,20191209
2890311,20191209
2890312,20191209
2890313,20191209
2890314,20191209
2890315,20191209
2890316,20191209
2890317,20191209
2890318,20191209
2890320,20191209
2890321,20191209
2890322,20191209
2890323,20191209
2890324,20191209
2890325,20191209
2890328,20191209
2890330,20191209
2890331,20191209
2890336,20191209
2890338,20191209
2890424,20191212
2890432,20191115
2890434,20191212
2891078,20191213
2891079,20191213
2891080,20191213
2891081,20191213
2891082,20191213
2891083,20191213
2891084,20191213
2891085,20191213
2891086,20191213
2891087,20191213
2891088,20191206
2891089,20191213
2891090,20191213
2891091,20191213
2891092,20191213
2891093,20191213
2891094,20191213
2891095,20191213
2891096,20191213
2891097,20191213
2891098,20191213
2891099,20191213
2891100,20191213
2891101,20191213
2891102,20191213
2891103,20191117
2891104,20191213
2891106,20191213
2891110,20191213
2891111,20191213
2891113,20191213
2891114,20191213
2891115,20191213
2891118,20191213
2891119,20191213
2891120,20191213
2891121,20191213
2891122,20191117
2891123,20191213
2891124,20191213
2891125,20191213
2891126,20191213
2891127,20191206
2891128,20191213
2891129,20191213
2891130,20191213
2891131,20191213
2891132,20191213
2891133,20191213
2891134,20191213
2891909,20191209
2891910,20191214
2891912,20191113
2891913,20191113
2891914,20191113
2891915,20191113
2891916,20191113
2891917,20191113
2891918,20191113
2891919,20191113
2891960,20191113
2891961,20191113
2891962,20191113
2891963,20191113
2891964,20191113
2891965,20191113
2891966,20191113
2891968,20191113
2891969,20191113
2891970,20191113
2891971,20191113
2891972,20191113
2891973,20191113
2891974,20191113
2891976,20191113
2891977,20191113
2891978,20191113
2893840,20191214
2893841,20191214
2893842,20191214
2893843,20191214
2893846,20191214
2893851,20191214
2893852,20191214
2893853,20191214
2893854,20191214
2893855,20191214
2893856,20191214
2894302,20191209
2894303,20191209
2894304,20191209
2894305,20191209
2894307,20191209
2896243,20191209
2896244,20191209
2896245,20191209
2896246,20191209
2896247,20191209
2896248,20191209
2896249,20191209
2896250,20191209
2896251,20191209
2896252,20191209
2896253,20191209
2896254,20191209
2896255,20191209
2896256,20191209
2896257,20191209
2896258,20191209
2896259,20191209
2896300,20191209
2896301,20191209
2896303,20191209
2896304,20191209
2896305,20191209
2896306,20191209
2896307,20191209
2896308,20191209
2896309,20191209
2896310,20191209
2896311,20191209
2896312,20191209
2896314,20191209
2896315,20191209
2896316,20191209
2896317,20191209
2896318,20191209
2896321,20191209
2896322,20191209
2896423,20191210
2896424,20191210
2896425,20191210
2896426,20191210
2896428,20191208
2896429,20191206
2896430,20191206
2896431,20191207
2896432,20191208
2896433,20191208
2896434,20191206
2896435,20191208
2896454,20191206
2896455,20191206
2896456,20191206
2896457,20191206
2896458,20191206
2896459,20191214
2896460,20191205
2896461,20191206
2896462,20191206
2896463,20191206
2896464,20191206
2896465,20191206
2896466,20191206
2896467,20191206
2896468,20191206
2896469,20191206
2896470,20191206
2896471,20191205
2896487,20191214
2896490,20191214
2896491,20191214
2896494,20191214
2896495,20191214
2896496,20191214
2896498,20191214
2896499,20191214
2896500,20191214
2896501,20191214
2896502,20191214
2896503,20191214
2896504,20191214
2896505,20191214
2896506,20191214
2896507,20191214
2896508,20191214
2896509,20191214
2896510,20191214
2896511,20191214
2896512,20191214
2896513,20191214
2896514,20191214
2896519,20191214
2896522,20191214
2896527,20191214
2896529,20191214
2896530,20191214
2896531,20191214
2896532,20191214
2897029,20191215
2897030,20191214
2897031,20191209
2897036,20191206
2897037,20191210
2897038,20191208
2897039,20191211
2897040,20191208
2897043,20191208
2897045,20191207
2897046,20191208
2897047,20191206
2897048,20191206
2897049,20191209
2897051,20191215
2897052,20191210
2897054,20191212
2897056,20191211
2897057,20191211
2897063,20191207
2897068,20191209
2897070,20191206
2897071,20191209
2897074,20191207
2897075,20191215
2897079,20191207
2897081,20191207
2897084,20191210
2897089,20191212
2897099,20191215
2897105,20191210
2897113,20191209
2897121,20191212
2897130,20191208
2897132,20191214
2897166,20191212
2897178,20191207
2897204,20191212
2897216,20191215
2897280,20191212
2897284,20191214
2897310,20191212
2897311,20191213
2897312,20191206
2897336,20191205
2897358,20191212
2897367,20191215
2897416,20191206
2897460,20191210
2897479,20191211
2897511,20191205
2897539,20191215
2897552,20191206
2897567,20191214
2897617,20191211
2897624,20191210
2897632,20191209
2897645,20191212
2897650,20191209
2897673,20191212
2897674,20191211
2897680,20191210
2897695,20191211
2897709,20191205
2897732,20191211
2897733,20191207
2897734,20191208
2897736,20191207
2897739,20191213
2897781,20191207
2897818,20191210
2897821,20191208
2897864,20191209
2897885,20191215
2897973,20191213
2898002,20191206
2898015,20191212
2898016,20191209
2898053,20191215
2898069,20191213
2898080,20191209
2898114,20191209
2898161,20191215
2898167,20191208
2898177,20191214
2898178,20191210
2898182,20191211
2898185,20191214
2898189,20191209
2898191,20191215
2898195,20191207
2898196,20191207
2898200,20191208
2898203,20191211
2898207,20191215
2898208,20191206
2898235,20191209
2898238,20191212
2898244,20191214
2898245,20191212
2898278,20191208
2898279,20191206
2898284,20191211
2898286,20191212
2898306,20191208
2898307,20191206
2898308,20191207
2898330,20191216
2898331,20191208
2898333,20191216
2898334,20191212
2898336,20191209
2898337,20191215
2898385,20191208
2898404,20191214
2898420,20191210
2898458,20191212
2898480,20191210
2898486,20191207
2898522,20191210
2898523,20191208
2898524,20191211
2898525,20191212
2898526,20191213
2898530,20191207
2898549,20191207
2898550,20191212
2898557,20191215
2898711,20191205
2898712,20191205
2898713,20191205
2898714,20191205
2898715,20191205
2898716,20191205
2898717,20191205
2898718,20191205
2898719,20191205
2898721,20191205
2898722,20191205
2898723,20191205
2898724,20191205
2898725,20191205
2898726,20191205
2898727,20191205
2898728,20191205
2898729,20191205
2898730,20191205
2898731,20191205
2898732,20191205
2898733,20191205
2898734,20191205
2898735,20191205
2899176,20191215
2899200,20191215
2899201,20191215
2899202,20191215
2899203,20191215
2899204,20191215
2899207,20191215
2899208,20191215
2899209,20191215
2899210,20191215
2899212,20191215
2899629,20191208
2899630,20191206
2899631,20191208
2899632,20191208
2899633,20191208
2899634,20191215
2899635,20191208
2899636,20191208
2899637,20191208
2899638,20191207
2899639,20191208
2899640,20191208
2899641,20191208
2899642,20191208
2899643,20191208
2899644,20191208
2899645,20191206
2899646,20191208
2899647,20191208
2899648,20191208
2899649,20191206
2900203,20191205
2900204,20191205
2900205,20191205
2900285,20191207
2900286,20191216
2900287,20191207
2900292,20191207
2900293,20191205
2900295,20191207
2900296,20191212
2900297,20191215
2900298,20191214
2900300,20191206
2900302,20191209
2900309,20191214
2900316,20191213
2900321,20191211
2900325,20191210
2900329,20191211
2900332,20191216
2900334,20191209
2900336,20191214
2900337,20191215
2900340,20191206
2900346,20191215
2900347,20191207
2900348,20191212
2900349,20191215
2900350,20191206
2900356,20191214
2900364,20191215
2900368,20191212
2900372,20191208
2900381,20191209
2900387,20191213
2900395,20191210
2900396,20191207
2900398,20191214
2900400,20191214
2900401,20191207
2900403,20191215
2900406,20191206
2900407,20191215
2900417,20191212
2900419,20191214
2900433,20191206
2900440,20191211
2900450,20191210
2900459,20191212
2900461,20191214
2900470,20191216
2900473,20191212
2900474,20191214
2900475,20191216
2900476,20191216
2900478,20191214
2900479,20191216
2900480,20191207
2900482,20191206
2900483,20191207
2900486,20191216
2900487,20191209
2900488,20191210
2900490,20191216
2900492,20191212
2900493,20191205
2900497,20191207
2900498,20191208
2900528,20191205
2900544,20191214
2900554,20191216
2900555,20191214
2900575,20191205
2900577,20191208
2900590,20191207
2900596,20191215
2900598,20191213
2900604,20191214
2900615,20191212
2900617,20191211
2900625,20191206
2900640,20191213
2900670,20191208
2900672,20191213
2900676,20191209
2900677,20191205
2900680,20191216
2900686,20191215
2900687,20191216
2900689,20191216
2900690,20191214
2900691,20191211
2900692,20191206
2900693,20191216
2900694,20191216
2900695,20191216
2900696,20191214
2900697,20191211
2900700,20191214
2900701,20191216
2900702,20191216
2900703,20191214
2900704,20191211
2900706,20191211
2900711,20191216
2900712,20191207
2900730,20191210
2900731,20191215
2900732,20191207
2900733,20191214
2900734,20191211
2900737,20191210
2900739,20191207
2900750,20191206
2900754,20191216
2900767,20191206
2900769,20191215
2900773,20191212
2900777,20191212
2900779,20191212
2900781,20191208
2900788,20191206
2900860,20191206
2900883,20191207
2900894,20191214
2900917,20191210
2900940,20191211
2900989,20191215
2901010,20191206
2901041,20191209
2901043,20191215
2901048,20191206
2901061,20191208
2901072,20191214
2901086,20191213
2901108,20191212
2901115,20191207
2901118,20191212
2901138,20191208
2901165,20191207
2901177,20191211
2901197,20191214
2901198,20191205
2901207,20191208
2901238,20191215
2901244,20191209
2901261,20191214
2901262,20191212
2901272,20191214
2901273,20191208
2901278,20191215
2901280,20191209
2901296,20191206
2901301,20191207
2901305,20191207
2901315,20191212
2901333,20191207
2901346,20191209
2901361,20191206
2901362,20191209
2901374,20191212
2901384,20191213
2901407,20191206
2901409,20191210
2901412,20191210
2901413,20191213
2901430,20191211
2901432,20191211
2901433,20191210
2901437,20191215
2901438,20191216
2901440,20191216
2901443,20191207
2901444,20191209
2901450,20191214
2901457,20191207
2901460,20191206
2901467,20191208
2901471,20191206
2901472,20191215
2901477,20191207
2901485,20191213
2901489,20191210
2901525,20191212
2901531,20191215
2901553,20191211
2901554,20191212
2901583,20191213
2901588,20191214
2901591,20191212
2901601,20191214
2901610,20191209
2901614,20191214
2901616,20191205
2901622,20191209
2901625,20191208
2901638,20191207
2901644,20191214
2901647,20191216
2901649,20191212
2901653,20191207
2901659,20191207
2901660,20191211
2901673,20191211
2901677,20191206
2901684,20191206
2901686,20191215
2901694,20191205
2901695,20191205
2901696,20191212
2901710,20191212
2901711,20191206
2901714,20191206
2901728,20191215
2901735,20191212
2901736,20191214
2901739,20191206
2901740,20191208
2901762,20191206
2901766,20191210
2901767,20191210
2901768,20191211
2901770,20191207
2901791,20191210
2901803,20191214
2901976,20191216
2901977,20191213
2902217,20191213
2902220,20191212
2902221,20191212
2902313,20191206
2902314,20191206
2902315,20191206
2902316,20191206
2902317,20191206
2902318,20191206
2902319,20191206
2902320,20191206
2902321,20191206
2902322,20191206
2902323,20191206
2902324,20191206
2902325,20191206
2902326,20191206
2902327,20191206
2902328,20191206
2902329,20191206
2902330,20191206
2902331,20191206
2902332,20191206
2902333,20191206
2902334,20191206
2902335,20191206
2902336,20191206
2902337,20191206
2902338,20191206
2902339,20191206
2902340,20191206
2902341,20191206
2902342,20191206
2902343,20191206
2902344,20191206
2902345,20191206
2902346,20191206
2902347,20191206
2902348,20191206
2902852,20191209
2902853,20191209
2902854,20191209
2902855,20191209
2902858,20191209
2902859,20191209
2902860,20191209
2902861,20191209
2902862,20191209
2902865,20191209
2902866,20191209
2902867,20191209
2902868,20191209
2902869,20191209
2902870,20191209
2902871,20191209
2902872,20191209
2902873,20191209
2902874,20191209
2902875,20191209
2902876,20191209
2902877,20191209
2902878,20191209
2902879,20191209
2902880,20191209
2902881,20191209
2902882,20191209
2902883,20191209
2902884,20191209
2902951,20191206
2902952,20191206
2902953,20191206
2902954,20191206
2902955,20191206
2902956,20191206
2902957,20191206
2902958,20191206
2903051,20191210
2903052,20191210
2903053,20191210
2903054,20191210
2903644,20191210
2903645,20191210
2903647,20191209
2903648,20191209
2903649,20191209
2903650,20191209
2903651,20191209
2903652,20191209
2903653,20191209
2903654,20191209
2903655,20191209
2903656,20191209
2903657,20191209
2903658,20191209
2903659,20191209
2903660,20191209
2903661,20191209
2903662,20191209
2903665,20191209
2903667,20191209
2903668,20191209
2903669,20191209
2903670,20191209
2903672,20191209
2903673,20191209
2903674,20191209
2903675,20191209
2903676,20191209
2903677,20191209
2903679,20191209
2903680,20191209
2903681,20191209
2903682,20191209
2903684,20191209
2903685,20191209
2903686,20191209
2903687,20191209
2903688,20191209
2903689,20191209
2903690,20191209
2904060,20191214
2904061,20191214
2904062,20191214
2904063,20191214
2904065,20191214
2904066,20191214
2904067,20191214
2904070,20191214
2904072,20191214
2904074,20191214
2904075,20191214
2904076,20191214
2904077,20191214
2904078,20191214
2904081,20191214
2904243,20191207
2904245,20191206
2904246,20191213
2904247,20191214
2904250,20191213
2904253,20191209
2904263,20191206
2904264,20191212
2904267,20191206
2904273,20191215
2904279,20191210
2904304,20191209
2904332,20191211
2904334,20191214
2904337,20191211
2904342,20191209
2904353,20191210
2904355,20191210
2904356,20191208
2904357,20191210
2904361,20191208
2904363,20191210
2904371,20191214
2904376,20191205
2904386,20191210
2904389,20191208
2904394,20191215
2904395,20191206
2904402,20191207
2904412,20191214
2904413,20191206
2904421,20191213
2904428,20191205
2904430,20191212
2904432,20191208
2904434,20191215
2904435,20191213
2904437,20191212
2904439,20191214
2904440,20191214
2904441,20191206
2904443,20191212
2904444,20191214
2904446,20191215
2904447,20191214
2904475,20191211
2904476,20191215
2904478,20191205
2904484,20191212
2904486,20191215
2904510,20191214
2904519,20191212
2904532,20191209
2904550,20191211
2904552,20191210
2904553,20191208
2904559,20191208
2904561,20191207
2904562,20191210
2904567,20191205
2904568,20191209
2904598,20191210
2904602,20191210
2904604,20191210
2904619,20191208
2904626,20191215
2904630,20191206
2904637,20191211
2904644,20191209
2904650,20191208
2904651,20191210
2904652,20191210
2904657,20191207
2904659,20191210
2904674,20191206
2904675,20191210
2904682,20191215
2904686,20191212
2904687,20191216
2904688,20191212
2904689,20191207
2904691,20191209
2904692,20191215
2904693,20191206
2904699,20191213
2904704,20191209
2904706,20191208
2904707,20191206
2904716,20191216
2904750,20191210
2904755,20191214
2904772,20191208
2904775,20191210
2904778,20191206
2904780,20191206
2904783,20191206
2904784,20191208
2904794,20191205
2904795,20191210
2904797,20191216
2904804,20191210
2904807,20191206
2904826,20191210
2904828,20191213
2904844,20191207
2904845,20191214
2904848,20191215
2904863,20191214
2904866,20191215
2904885,20191210
2904903,20191214
2904904,20191207
2904905,20191213
2904906,20191206
2904913,20191214
2904917,20191214
2904923,20191206
2904961,20191216
2904974,20191214
2904978,20191208
2904981,20191212
2904985,20191215
2904995,20191211
2905014,20191210
2905022,20191206
2905025,20191209
2905026,20191215
2905028,20191206
2905032,20191209
2905040,20191213
2905049,20191208
2905053,20191206
2905057,20191208
2905059,20191215
2905061,20191210
2905089,20191214
2905101,20191214
2905104,20191211
2905119,20191208
2905131,20191213
2905147,20191210
2905162,20191212
2905168,20191207
2905189,20191211
2905203,20191212
2905204,20191206
2905214,20191214
2905215,20191214
2905216,20191208
2905217,20191205
2905218,20191214
2905223,20191207
2905224,20191206
2905225,20191208
2905233,20191214
2905240,20191208
2905243,20191206
2905247,20191210
2905254,20191211
2905262,20191214
2905266,20191212
2905269,20191206
2905270,20191210
2905271,20191207
2905278,20191211
2905279,20191206
2905280,20191214
2905285,20191215
2905306,20191211
2905307,20191213
2905308,20191211
2905309,20191212
2905310,20191215
2905317,20191214
2905333,20191211
2905335,20191210
2905336,20191214
2905349,20191210
2905390,20191212
2905391,20191211
2905392,20191210
2905409,20191215
2905419,20191216
2905424,20191207
2905448,20191214
2905453,20191206
2905454,20191206
2905459,20191215
2905462,20191212
2905463,20191215
2905485,20191209
2905488,20191206
2905489,20191205
2905490,20191209
2905495,20191206
2905502,20191211
2905503,20191206
2905513,20191215
2905515,20191214
2905516,20191208
2905517,20191208
2905520,20191207
2905532,20191212
2905540,20191213
2905545,20191210
2905546,20191215
2905547,20191205
2905558,20191206
2905572,20191207
2905587,20191210
2905588,20191208
2905589,20191210
2905598,20191210
2905599,20191214
2905626,20191216
2905629,20191215
2905639,20191209
2905659,20191215
2905666,20191215
2905692,20191206
2905696,20191212
2905697,20191207
2905703,20191214
2905723,20191212
2905725,20191207
2905728,20191211
2905752,20191206
2905766,20191214
2906220,20191215
2906222,20191216
2906223,20191214
2906224,20191215
2906226,20191212
2906227,20191212
2906228,20191211
2906229,20191213
2906230,20191207
2906231,20191212
2906232,20191210
2906233,20191215
2906234,20191215
2906236,20191212
2906239,20191214
2906240,20191209
2906241,20191211
2906242,20191211
2906244,20191214
2906246,20191206
2906247,20191212
2906256,20191206
2906257,20191209
2906258,20191207
2906275,20191212
2906276,20191205
2906277,20191214
2906279,20191215
2906289,20191212
2906290,20191215
2906305,20191205
2906311,20191206
2906312,20191209
2906313,20191211
2906328,20191216
2906332,20191213
2906333,20191207
2906336,20191216
2906337,20191212
2906338,20191212
2906339,20191207
2906340,20191207
2906341,20191209
2906342,20191207
2906345,20191212
2906348,20191206
2906349,20191208
2906350,20191214
2906352,20191211
2906353,20191212
2906354,20191206
2906364,20191206
2906374,20191206
2906375,20191215
2906383,20191216
2906384,20191205
2906386,20191205
2906389,20191215
2906391,20191216
2906394,20191212
2906396,20191206
2906399,20191205
2906402,20191207
2906405,20191209
2906407,20191209
2906408,20191216
2906409,20191216
2906410,20191214
2906411,20191216
2906423,20191212
2906427,20191206
2906428,20191213
2906436,20191207
2906445,20191214
2906446,20191214
2906466,20191215
2906467,20191212
2906468,20191208
2906472,20191213
2906509,20191211
2906510,20191213
2906530,20191214
2906542,20191212
2906555,20191211
2906568,20191214
2906569,20191212
2906574,20191214
2906591,20191208
2906612,20191209
2906615,20191216
2906621,20191216
2906627,20191214
2906628,20191214
2906629,20191216
2906630,20191209
2906631,20191212
2906632,20191210
2906634,20191208
2906635,20191207
2906636,20191216
2906637,20191216
2906639,20191211
2906647,20191205
2906648,20191212
2906664,20191211
2906665,20191216
2906666,20191216
2906667,20191216
2906668,20191214
2906669,20191216
2906670,20191216
2906671,20191207
2906672,20191208
2906673,20191216
2906686,20191215
2906687,20191211
2906688,20191215
2906711,20191213
2906714,20191215
2906759,20191215
2906792,20191211
2906811,20191206
2906818,20191210
2906822,20191207
2906827,20191209
2906834,20191210
2906855,20191209
2906867,20191210
2906870,20191207
2906881,20191212
2906893,20191207
2906898,20191215
2906899,20191208
2906929,20191206
2906943,20191208
2906978,20191208
2906981,20191212
2907027,20191213
2907030,20191206
2907043,20191215
2907051,20191214
2907052,20191209
2907058,20191207
2907081,20191207
2907082,20191214
2907084,20191214
2907092,20191208
2907094,20191215
2907096,20191211
2907097,20191211
2907125,20191214
2907129,20191206
2907145,20191210
2907149,20191210
2907192,20191214
2907193,20191216
2907194,20191214
2907204,20191206
2907205,20191205
2907206,20191207
2907207,20191207
2907208,20191208
2907211,20191212
2907267,20191211
2907269,20191211
2907275,20191215
2907338,20191206
2907339,20191212
2907341,20191212
2907356,20191214
2907370,20191216
2907371,20191211
2907397,20191205
2907398,20191208
2907408,20191211
2907413,20191210
2907416,20191211
2907427,20191208
2907434,20191213
2907447,20191213
2907468,20191212
2907475,20191212
2907480,20191214
2907482,20191210
2907483,20191215
2907498,20191212
2907508,20191205
2907516,20191216
2907518,20191208
2907520,20191209
2907521,20191209
2907523,20191216
2907526,20191210
2907528,20191211
2907531,20191215
2907534,20191212
2907535,20191214
2907537,20191205
2907553,20191206
2907563,20191206
2907565,20191206
2907566,20191207
2907569,20191212
2907590,20191209
2907600,20191206
2907601,20191215
2907605,20191207
2907606,20191207
2907618,20191207
2907619,20191206
2907629,20191214
2907638,20191210
2907639,20191209
2907641,20191208
2907642,20191214
2907645,20191215
2907649,20191207
2907653,20191207
2907654,20191212
2907656,20191212
2907663,20191210
2907665,20191207
2907672,20191214
2907676,20191205
2907687,20191216
2907698,20191215
2907699,20191214
2907713,20191208
2907736,20191212
2907745,20191214
2907824,20191212
2907825,20191212
2907826,20191212
2907827,20191212
2907828,20191212
2907829,20191212
2907830,20191206
2907831,20191206
2907832,20191206
2907833,20191210
2907834,20191210
2907835,20191206
2907836,20191212
2907837,20191212
2907838,20191212
2907839,20191212
2907840,20191212
2907841,20191206
2907842,20191212
2907843,20191212
2907844,20191212
2907845,20191212
2907846,20191212
2907847,20191212
2907848,20191212
2907849,20191212
2907850,20191212
2907851,20191212
2907852,20191206
2907853,20191207
2907854,20191212
2907855,20191212
2907856,20191212
2907897,20191208
2907898,20191208
2907899,20191208
2907900,20191208
2907960,20191215
2907961,20191215
2907962,20191215
2907965,20191215
2907966,20191215
2907967,20191215
2909021,20191215
2909022,20191215
2909023,20191215
2909024,20191215
2909025,20191215
2909026,20191215
2909027,20191215
2909028,20191215
2909030,20191215
2909031,20191215
2909032,20191215
2909259,20191212
2909588,20191205
2909589,20191214
2909715,20191206
2909720,20191206
2910117,20191211
2910364,20191216
2910441,20191214
2910442,20191216
2910460,20191206
2910461,20191210
2910487,20191207
2910733,20191213
2910734,20191213
2910735,20191212
2910736,20191212
2910739,20191213
2910820,20191212
2910821,20191212
2911790,20191215
2911792,20191209
2911796,20191208
2911797,20191216
2911798,20191212
2911799,20191213
2911800,20191209
2911802,20191212
2911803,20191214
2911804,20191208
2911805,20191207
2911806,20191208
2911807,20191207
2911808,20191211
2911809,20191211
2911810,20191206
2911811,20191206
2911812,20191209
2911813,20191205
2912013,20191208
2912014,20191208
2912015,20191208
2912016,20200805
2912017,20191208
2912018,20200805
2912019,20200805
2912020,20200805
2912021,20200805
2912022,20191208
2912786,20191213
2913111,20191208
2913113,20191213
2913114,20191214
2913115,20191207
2913117,20191213
2913118,20191207
2913143,20191212
2913182,20191209
2913188,20191209
2913198,20191211
2913204,20191207
2913208,20191209
2913211,20191210
2913229,20191212
2913247,20191213
2913256,20191214
2913266,20191216
2913283,20191205
2913284,20191207
2913288,20191215
2913290,20191208
2913292,20191215
2913296,20191208
2913299,20191207
2913301,20191214
2913303,20191208
2913305,20191212
2913306,20191205
2913308,20191214
2913320,20191208
2913337,20191215
2913339,20191215
2913358,20191209
2913359,20191216
2913361,20191206
2913374,20191208
2913379,20191216
2913427,20191207
2913452,20191210
2913453,20191214
2913471,20191216
2913484,20191213
2913486,20191215
2913494,20191210
2913518,20191207
2913519,20191215
2913525,20191210
2913526,20191216
2913546,20191205
2913548,20191213
2913552,20191209
2913559,20191208
2913564,20191207
2913565,20191207
2913568,20191215
2913569,20191209
2913570,20191214
2913575,20191215
2913576,20191212
2913577,20191209
2913578,20191216
2913584,20191207
2913585,20191209
2913586,20191210
2913591,20191208
2913612,20191216
2913613,20191213
2913614,20191208
2913615,20191212
2913616,20191205
2913617,20191214
2913618,20191212
2913620,20191210
2913621,20191206
2913632,20191216
2913650,20191212
2913656,20191212
2913666,20191210
2913667,20191215
2913671,20191209
2913723,20191215
2913732,20191207
2913739,20191212
2913763,20191213
2913771,20191210
2913851,20191209
2913859,20191214
2913873,20191207
2913881,20191216
2913908,20191205
2913959,20191206
2913976,20191207
2913983,20191207
2914016,20191214
2914028,20191214
2914036,20191208
2914039,20191210
2914048,20191214
2914050,20191210
2914053,20191212
2914060,20191206
2914098,20191206
2914114,20191208
2914119,20191208
2914141,20191206
2914152,20191211
2914155,20191208
2914156,20191211
2914161,20191208
2914188,20191209
2914195,20191215
2914199,20191211
2914206,20191212
2914242,20191209
2914243,20191205
2914287,20191207
2914290,20191211
2914302,20191214
2914309,20191215
2914310,20191206
2914311,20191211
2914313,20191208
2914314,20191212
2914315,20191215
2914316,20191214
2914318,20191211
2914319,20191211
2914320,20191215
2914321,20191216
2914322,20191214
2914324,20191208
2914326,20191210
2914328,20191212
2914329,20191216
2914337,20191214
2914352,20191207
2914356,20191208
2914357,20191214
2914360,20191213
2914363,20191207
2914366,20191210
2914392,20191209
2914401,20191215
2914407,20191206
2914410,20191208
2914413,20191215
2914414,20191214
2914415,20191208
2914417,20191211
2914427,20191206
2914428,20191210
2914429,20191208
2914431,20191208
2914459,20191209
2914467,20191205
2914487,20191209
2914495,20191206
2914535,20191206
2914540,20191207
2914578,20191214
2914609,20191207
2914611,20191215
2914623,20191210
2914637,20191215
2914645,20191207
2914670,20191210
2914680,20191216
2914681,20191215
2914699,20191207
2914700,20191215
2914702,20191213
2914721,20191206
2914723,20191209
2915116,20191210
2915534,20191207
2915535,20191216
2915536,20191216
2915537,20191214
2915538,20191211
2915540,20191207
2915541,20191207
2915542,20191206
2915543,20191211
2915545,20191208
2915546,20191206
2915547,20191215
2915550,20191214
2915870,20200808
2915871,20191207
2915872,20200808
2915873,20191207
2915874,20200808
2915875,20200808
2915876,20191207
2915877,20200808
2915878,20200808
2915879,20200808
2915880,20191207
2915881,20191207
2915882,20200808
2915883,20200808
2915884,20191207
2915885,20200808
2915886,20200808
2915887,20200808
2915888,20200808
2915889,20200808
2915890,20200808
2915891,20200808
2915892,20191207
2915893,20191207
2915894,20191207
2915895,20191207
2915896,20191207
2915897,20191207
2915898,20191207
2915899,20191207
2915900,20191207
2915901,20191207
2915902,20191207
2915904,20200808
2915906,20191207
2915910,20191207
2915911,20200808
2915912,20191207
2915913,20200808
2918690,20191211
2921251,20191214
2921255,20191214
2921270,20191214
2921271,20191214
2921275,20191214
2921299,20191214
2921341,20191212
2921342,20191213
2921343,20191213
2921344,20191213
2921349,20191213
2921352,20191213
2921354,20191213
2921362,20191213
2921382,20200805
2921383,20200805
